transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
ENST00000678520.1	41467	44222	2755	88335062,88337547	88335082,88337672
ENST00000678521.1	2453	17790	15337	57532606,57532733,57532980,57533238,57533953,57534292,57535056,57535484,57535749,57546028,57547028	57532643,57532807,57533022,57533303,57534097,57534452,57535154,57535545,57535845,57546096,57547063
ENST00000678523.1	59	14985	14926	70075659,70083005,70090060	70075830,70083179,70090150
ENST00000678524.1	0	900	900	42232057,42232499	42232149,42232682
ENST00000678526.1	0	1187	1187	70109033,70109986	70109207,70110016
ENST00000678527.1	0	401	401	102375359,102375528	102375479,102375584
ENST00000678528.1	4767	35002	30235	85612882,85614981,85618818,85619268,85622482,85623977,85636967,85637243,85640221,85640446,85641292	85612923,85615347,85618939,85619417,85622687,85624112,85637143,85637356,85640328,85640564,85641439
ENST00000678530.1	0	1495	1495	102359270,102360190	102359435,102360395
ENST00000678531.1	3153	45242	42089	75084564,75087018,75088480,75091270,75095372,75097100,75100992,75101657,75103842,75105950,75106502,75107343,75109685,75110321,75113339,75114203,75117195,75118830,75120510,75121119,75124046	75084686,75087230,75088641,75091478,75095431,75097270,75101153,75101765,75103997,75105996,75106702,75107487,75109877,75110371,75113403,75114313,75117326,75118935,75120580,75121174,75124088
ENST00000678532.1	21	4388	4367	161202386,161206407	161202480,161206533
ENST00000678533.1	77	4051	3974	57598271,57602035	57598321,57602115
ENST00000678534.1	35	9945	9910	32222442,32222538,32224034,32224410,32226171,32226403,32227964,32228499,32228727,32229135,32230927,32231260	32222444,32222630,32224121,32224475,32226320,32226530,32228110,32228609,32228816,32229208,32231019,32231290
ENST00000678535.1	842	35808	34966	42315745,42316789,42322285,42323004,42323260,42323573,42324711,42324963,42326116,42329410,42329554,42329747,42331472,42333673,42333891,42337435,42337763,42338731,42339314,42345559,42346569,42348389	42315800,42316851,42322494,42323143,42323354,42323625,42324846,42325061,42326199,42329457,42329647,42329776,42331531,42333765,42334049,42337586,42337857,42338812,42339409,42345657,42346713,42348516
ENST00000678537.1	152	12879	12727	36152263,36152771,36163645,36164535	36152270,36153042,36163756,36164568
ENST00000678538.1	112	65263	65151	16232667,16236901,16239851,16243161,16245068,16247395,16250928,16251963,16252433,16255720,16256008,16261502,16263074,16263513,16265043,16267044,16270121,16270733,16273689,16273993,16275012,16275317,16277370,16278662,16280189,16281239,16283016,16285405,16293652,16294168	16232831,16236990,16239896,16243261,16245174,16247467,16251080,16252100,16252522,16255825,16256158,16261676,16263215,16263644,16265179,16267131,16270184,16270828,16273907,16274075,16275171,16275443,16277483,16278789,16280330,16281322,16283126,16285506,16293744,16294299
ENST00000678540.1	150	50454	50304	38997064,39007886,39011658,39013965,39016118,39017219,39018853,39021643,39023156,39025803,39026677,39041946,39046002	38997160,39007983,39011716,39014043,39016194,39017414,39018918,39021714,39023325,39025884,39026810,39042117,39046040
ENST00000678542.1	37	134989	134952	67064399,67074243,67076482,67086007,67091803,67093543,67095293,67103037,67105905,67111972,67113805,67114329,67115914,67118248,67118743,67131951,67137456,67149783,67154024,67158447,67158991,67161811,67163732,67164391,67172416,67175296,67177680,67179863,67190650,67193464,67195382	67064496,67074351,67076581,67086110,67091883,67093641,67095732,67103135,67105975,67112065,67113862,67114370,67116122,67118369,67118821,67132080,67137603,67149935,67154136,67158596,67159137,67161915,67163798,67164508,67172555,67175436,67177726,67179926,67190759,67193602,67195593
ENST00000678545.1	4393	13188	8795	197490979,197493324,197494157,197494657,197495294,197497140,197498675	197491042,197493492,197494250,197494752,197495376,197497392,197498848
ENST00000678548.1	1283	4621	3338	131504219,131506403,131507368	131504340,131506453,131507377
ENST00000678549.1	3432	10515	7083	52232065,52235029,52238992	52232096,52235106,52239016
ENST00000678550.1	0	494	494	81700467,81700800	81700600,81700814
ENST00000678552.1	3581	21516	17935	75645430,75646338,75647029,75648639,75655066,75655768,75656924,75657557,75658843,75661931	75645702,75646456,75647157,75648741,75655246,75655870,75657014,75657730,75658924,75662025
ENST00000678553.1	31	75123	75092	67064399,67074243,67076482,67086007,67093543,67095293,67105905,67111972,67113805,67114329,67115914,67118248,67118743,67131951,67137456	67064496,67074351,67076581,67086110,67093641,67095732,67105975,67112065,67113862,67114370,67116122,67118369,67118821,67132080,67137603
ENST00000678554.1	25419	73505	48086	88290488,88296133,88300530,88309163,88312388,88334937,88337501	88290507,88296264,88300645,88309318,88312554,88335082,88337672
ENST00000678555.1	651	47308	46657	224389835,224398097,224398515,224398889,224400950,224404430,224411427,224418260,224419518,224424518,224431477,224431682,224433684	224389860,224398226,224398593,224399034,224401069,224404570,224411565,224418416,224419615,224424654,224431581,224431781,224434405
ENST00000678556.1	76	3305	3229	13612705,13615761	13612774,13615813
ENST00000678557.1	466	91476	91010	136823364,136825214,136826319,136845615,136846073,136866627,136869890,136872198,136898142,136913458	136823379,136825271,136826469,136845692,136846181,136866733,136870003,136872253,136898241,136913526
ENST00000678558.1	0	1184	1184	102375359,102376310	102375584,102376314
ENST00000678559.1	14	4381	4367	161202386,161206407	161202480,161206533
ENST00000678560.1	31785	47532	15747	226392482,226402214,226407810	226392498,226402379,226407929
ENST00000678561.1	0	84554	84554	119863419,119905755,119912704,119916044,119923373,119947268	119863605,119905852,119912810,119916174,119923483,119947306
ENST00000678562.1	64434	68221	3787	240021808,240022172,240025227	240021860,240022340,240025301
ENST00000678563.1	1486	58455	56969	31665949,31721655	31666086,31722218
ENST00000678564.1	14650	32923	18273	151786621,151790323,151790889,151794159,151795479,151797227,151799212,151799889,151800218,151800760,151803538	151786715,151790404,151791062,151794249,151795575,151797428,151799313,151800000,151800346,151800869,151803624
ENST00000678565.1	0	166	166	81700467,81700577	81700477,81700600
ENST00000678566.1	40017	82616	42599	162032262,162033541,162035164,162038302,162038949,162039132,162045532,162046915,162047403,162073399,162073976	162032265,162033653,162035324,162038422,162039021,162039184,162045612,162047006,162047501,162073486,162073981
ENST00000678567.1	0	6593	6593	64490041,64495491,64495699,64496367	64490119,64495604,64495775,64496367
ENST00000678568.1	8869	14151	5282	58214310,58214741,58218620,58219151	58214387,58214838,58218729,58219230
ENST00000678569.1	8816	24119	15303	40700330,40702600,40703541,40703715,40705096,40705325,40710059,40714067,40714278,40714531	40700447,40702693,40703622,40703855,40705181,40705447,40710136,40714133,40714397,40714632
ENST00000678570.1	639	15588	14949	65521266,65523560,65524056,65524965,65527276,65528260,65529212,65529594,65531357,65532561,65533610,65534480	65521287,65523707,65524262,65525050,65527368,65528369,65529258,65529878,65531438,65532630,65533735,65534715
ENST00000678571.1	0	8947	8947	102370707,102376935,102379284	102370860,102377140,102379290
ENST00000678572.1	3356	37207	33851	42316827,42317182,42322282,42323004,42323260,42323573,42324711,42324963,42326116,42329410,42329554,42329747,42331472,42333673,42333891,42337435,42337763,42338731,42339314,42345559,42346569,42348389	42316851,42317224,42322494,42323143,42323354,42323625,42324846,42325061,42326199,42329457,42329647,42329791,42331531,42333765,42334049,42337586,42337857,42338812,42339409,42345657,42346713,42348516
ENST00000678573.1	641	4787	4146	39201148,39202317,39202989,39204077,39204525	39201319,39202439,39203109,39204187,39204648
ENST00000678575.1	0	91508	91508	102260050,102351256	102260116,102351374
ENST00000678576.1	13	44967	44954	45061330,45081644,45086508,45093685,45096194,45097128,45098382,45099405,45102951,45103709,45104121,45104859	45061460,45081752,45086652,45093803,45096285,45097244,45098552,45099513,45103121,45103876,45104224,45104859
ENST00000678578.1	3581	21614	18033	75645430,75646338,75647029,75648639,75653983,75655066,75655768,75656924,75657557,75658843,75661931	75645702,75646456,75647157,75648741,75654081,75655246,75655870,75657014,75657730,75658924,75662025
ENST00000678579.1	17480	114613	97133	30639819,30649528,30650565,30653489,30670256,30673257,30673924,30674984,30694773,30700188,30702296,30705823,30707990,30715924,30719325,30721884,30722494,30734790,30735586	30639864,30649583,30650650,30653588,30670395,30673347,30673997,30675065,30694869,30700258,30702375,30705885,30708065,30715977,30719377,30721917,30722559,30734858,30735609
ENST00000678580.1	152	27569	27417	36152263,36152771,36163645,36166519,36168313,36170344,36171603,36176965,36177185,36178598	36152270,36153042,36163756,36166662,36168447,36170442,36171733,36177016,36177292,36178613
ENST00000678581.1	0	1177	1177	54283079,54283827	54283228,54283967
ENST00000678582.1	0	1350	1350	64485926,64487149	64486017,64487167
ENST00000678586.1	0	4214	4214	70095654,70099485	70095753,70099627
ENST00000678589.1	28	27038	27010	85614756,85618818,85619268,85622587,85623977,85636967,85637243,85640221	85615347,85618939,85619417,85622687,85624112,85637143,85637356,85640301
ENST00000678590.1	9227	12952	3725	12772230,12772613,12772780,12772994,12774635,12774812,12775405	12772252,12772680,12772912,12773044,12774741,12774897,12775449
ENST00000678591.1	1237	37595	36358	32901570,32908368,32910223,32911448,32911886,32919885,32920245,32922257,32922640,32923585,32925871,32928094,32929822,32932515,32935492	32901635,32908534,32910455,32911670,32912124,32920084,32920385,32922346,32922735,32923740,32926109,32928264,32930032,32932600,32935558
ENST00000678592.1	87	14705	14618	57598271,57599879,57602035,57606010,57606408,57606711,57611717	57598321,57600377,57602169,57606213,57606547,57606799,57611747
ENST00000678593.1	0	3906	3906	136822666,136825214,136826314	136822795,136825271,136826350
ENST00000678594.1	3683	41108	37425	15595551,15596734,15597375,15599669,15602548,15603192,15603814,15604437,15605950,15606150,15607175,15613224,15617244,15618181,15620208,15621065,15623436,15627054,15628445,15628638,15628797,15629602,15629990,15630776	15595553,15596763,15597471,15599716,15602631,15603275,15603890,15604509,15606026,15606264,15607313,15613284,15617342,15618270,15620396,15621116,15623582,15627145,15628517,15628710,15628839,15629697,15630110,15630906
ENST00000678595.1	2676	15187	12511	2757411,2757693,2759257,2761460,2762506,2763653,2765186,2767136,2767580,2768969	2757447,2757782,2759294,2761522,2762644,2763757,2765285,2767220,2767686,2769068
ENST00000678596.1	1434	5472	4038	87727604,87728027,87728250,87728585,87729573,87730381	87727729,87728149,87728396,87728809,87729735,87730622
ENST00000678597.1	0	1572	1572	54282573,54283827	54282611,54283967
ENST00000678598.1	2601	11992	9391	11845125,11845661,11847052,11847679,11848067,11849046,11850866,11852610,11853329	11845222,11845789,11847168,11847822,11848152,11849215,11850980,11852695,11853454
ENST00000678599.1	1418	5692	4274	87727604,87728027,87728250,87729573,87730381,87731008	87727729,87728149,87728396,87729735,87730498,87731107
ENST00000678601.1	32431	35341	2910	3170171,3170734,3172717	3170206,3170953,3172772
ENST00000678604.1	0	1171	1171	102367478,102368341	102367560,102368454
ENST00000678605.1	4962	17878	12916	161202386,161203437,161206407,161209193,161209483,161209857,161210111,161210304,161210591,161212351,161213380,161213649,161213864	161202480,161203543,161206597,161209313,161209595,161209931,161210188,161210389,161210710,161212480,161213475,161213732,161213941
ENST00000678607.1	0	1274	1274	81700695,81701009,81701508	81700814,81701131,81701618
ENST00000678608.1	53378	55241	1863	120000646,120002046	120000723,120002239
ENST00000678609.1	33	3099	3066	39200345,39201213,39202317,39203000	39200349,39201319,39202448,39203085
ENST00000678610.1	3199	5216	2017	150577375,150578244,150578843	150577491,150578491,150578936
ENST00000678611.1	0	1183	1183	54283079,54283827	54283234,54283967
ENST00000678612.1	0	3879	3879	151800218,151800760,151803885	151800261,151800869,151803915
ENST00000678615.1	596	9936	9340	11845125,11845661,11847052,11847679,11848067,11849046,11850866,11852610,11853329	11845222,11845789,11847168,11847822,11848152,11849164,11850980,11852695,11853454
ENST00000678616.1	9861	134852	124991	67074253,67076482,67086007,67091803,67093543,67095293,67103037,67105905,67111972,67113805,67114329,67115914,67118248,67118743,67131951,67137456,67149783,67154024,67158447,67158991,67161811,67163732,67164391,67172416,67175296,67177680,67179863,67190650,67193464,67195382	67074351,67076581,67086110,67091883,67093641,67095732,67103135,67105975,67112065,67113862,67114370,67116122,67118369,67118821,67132080,67137603,67149935,67154136,67158596,67159137,67161915,67163798,67164508,67172555,67175436,67177726,67179926,67190759,67193602,67195593
ENST00000678618.1	1560	31506	29946	85612882,85614981,85618818,85619268,85622482,85623977,85640221,85640446,85641292	85612923,85615347,85618939,85619417,85622687,85624112,85640328,85640564,85641439
ENST00000678619.1	640	119846	119206	103386030,103428387,103448919,103451918,103457142,103462405,103465557,103465972,103466343,103467079,103468033,103474993,103480387,103491777,103498502,103502882	103386080,103428440,103448967,103451983,103457212,103462461,103465793,103466091,103466442,103467191,103468186,103475210,103480490,103492034,103498528,103503227
ENST00000678621.1	749	13865	13116	197487335,197487858,197488317,197489002,197490197,197493324,197494157,197494657,197495294,197497140,197498675	197487379,197488036,197488491,197489247,197490296,197493492,197494250,197494752,197495376,197497392,197498848
ENST00000678623.1	1340	8599	7259	74207724,74208569,74209942,74211199,74211741,74214079	74207826,74208721,74210049,74211291,74211866,74214242
ENST00000678625.1	841	13450	12609	39561698,39562073,39562323,39563614,39563836,39564423,39564701,39565106,39567751,39568802,39569595,39569863,39571234,39572393	39561787,39562203,39562416,39563741,39563922,39564542,39564773,39565378,39567846,39568939,39569689,39570002,39571349,39572566
ENST00000678627.1	13726	47579	33853	34996710,34999558,35007283,35008627,35008774,35011509,35013346,35013802,35014744,35018692,35018966,35022910,35028088,35029061	34996787,34999644,35007387,35008693,35008831,35011659,35013494,35013902,35014830,35018765,35019074,35023080,35028183,35029152
ENST00000678629.1	1966	8614	6648	11845125,11845661,11847052,11847679,11848067,11849046,11850866	11845222,11845789,11847168,11847822,11848152,11849164,11850976
ENST00000678630.1	64366	65278	912	160564539,160565214	160564640,160565282
ENST00000678631.1	2807	11643	8836	26192516,26195847,26196401,26196557,26196807,26197315,26197622,26200572	26192577,26195909,26196481,26196658,26197017,26197461,26197732,26200577
ENST00000678633.1	2057	2277	220	74214132	74214242
ENST00000678636.1	0	2851	2851	148949875,148950314,148952498	148949943,148950462,148952504
ENST00000678638.1	19242	54910	35668	169604042,169604187,169606039,169607104,169608671,169614464,169614585,169630774,169631766,169633160,169636092,169636413	169604102,169604261,169606146,169607148,169608758,169614493,169614724,169630987,169631933,169633247,169636162,169637523
ENST00000678641.1	8417	14213	5796	58213858,58216088,58216666,58218620,58219151	58213869,58216243,58216736,58218729,58219230
ENST00000678642.1	6074	6138	64	75654713	75654745
ENST00000678644.1	361	16319	15958	78922130,78922993,78925334,78927713,78929412,78931451,78932372,78934978,78935680,78937318	78922205,78923118,78925440,78927781,78929493,78931506,78932458,78935082,78935750,78937318
ENST00000678645.1	9830	134700	124870	67074253,67076482,67086007,67093543,67095293,67103037,67105905,67111972,67113805,67115914,67118248,67118743,67131951,67137456,67149783,67154024,67158447,67158991,67161811,67163732,67164391,67172416,67175296,67177680,67179863,67190650,67193464,67195382	67074351,67076581,67086110,67093641,67095732,67103135,67105975,67112065,67113862,67116122,67118369,67118821,67132080,67137603,67149935,67154136,67158596,67159137,67161915,67163798,67164508,67172555,67175436,67177726,67179926,67190759,67193602,67195593
ENST00000678646.1	14667	33556	18889	151786621,151787765,151790323,151790889,151794159,151795479,151797227,151799212,151799889,151800218,151800760,151803885	151786715,151787794,151790404,151791062,151794249,151795575,151797428,151799313,151800000,151800346,151800869,151804091
ENST00000678649.1	1485	5523	4038	87727604,87728027,87728250,87728585,87729573,87730381	87727729,87728149,87728396,87728809,87729735,87730622
ENST00000678650.1	1741	14952	13211	35057117,35057376,35059064,35059493,35060313,35060801,35061015,35061577,35062003,35062217,35062978,35064154,35065251,35066675,35067891	35057222,35057530,35059219,35059801,35060525,35060923,35061179,35061689,35062138,35062350,35063080,35064285,35065381,35066817,35068057
ENST00000678652.1	2429	104008	101579	119688232,119690151,119697659,119697976,119700745,119701624,119701850,119704363,119708179,119710251,119710540,119712178,119712591,119713203,119713468,119714197,119718245,119718699,119720478,119721309,119728502,119730495,119734164,119735160,119742411,119752050,119757371,119758591,119760939,119767087,119770785,119772770,119775786,119776358,119776672,119782518,119783908,119784960	119688255,119690454,119697838,119698054,119700825,119701752,119701958,119704455,119708318,119710386,119710620,119712347,119712695,119713294,119713648,119714334,119718409,119718816,119720585,119721449,119728606,119730630,119734357,119735357,119742464,119752247,119757545,119758700,119761055,119767182,119770910,119772910,119775839,119776408,119776842,119782637,119784051,119785022
ENST00000678653.1	379	6110	5731	57530689,57532015,57532213,57532572,57532733,57532984,57533238,57533953,57534292,57535056,57535484	57530775,57532106,57532315,57532643,57532810,57533022,57533303,57534097,57534452,57535154,57535486
ENST00000678655.1	11347	28265	16918	226881908,226883705,226885538,226888091,226888829,226891278,226891743,226894007,226897720	226882048,226883919,226885679,226888158,226889049,226891361,226891844,226894125,226897731
ENST00000678657.1	0	5885	5885	151799227,151799889,151800218,151804406	151799313,151800000,151800261,151804639
ENST00000678660.1	6990	17849	10859	71290638,71291779,71294227,71296565,71296851,71297377,71297836,71298469,71298707,71299942	71290806,71291972,71294528,71296660,71297047,71297461,71297938,71298508,71298816,71300076
ENST00000678663.1	17	23237	23220	3151194,3155591,3157435,3158040,3158914,3159848,3160204,3163725,3165238,3165413,3166229,3166936,3170104,3172717	3151363,3155729,3157531,3158153,3159042,3159936,3160330,3163885,3165334,3165527,3166380,3167042,3170206,3172772
ENST00000678665.1	0	9030	9030	102370707,102379284	102370860,102379434
ENST00000678667.1	0	651	651	81696357,81696658	81696529,81696747
ENST00000678668.1	1038	42714	41676	161993283,161994961,161995300,162005745,162008562,162009241,162011793,162014396,162016768,162017108,162018729,162019223,162020229,162020581,162022755,162024804,162033541	161993384,161995034,161995372,162005809,162008661,162009295,162011987,162014465,162016866,162017155,162018850,162019276,162020296,162020688,162022799,162024939,162033551
ENST00000678669.1	24	115049	115025	30622339,30628209,30630477,30638184,30639777,30643316,30649528,30650565,30653489,30670256,30673257,30673924,30674984,30694773,30700188,30702296,30705823,30707990,30715924,30719325,30721884,30722494,30734790,30735586	30622399,30628279,30630565,30638247,30639864,30643405,30649583,30650650,30653588,30670395,30673347,30673997,30675065,30694869,30700258,30702375,30705885,30708065,30715977,30719377,30721917,30722559,30734858,30735609
ENST00000678671.1	2534	58244	55710	31667109,31721655	31667147,31722218
ENST00000678672.1	0	3833	3833	42236606,42239955	42236716,42240142
ENST00000678673.1	2172	124343	122171	92454444,92455576,92456359,92461191,92468879,92470254,92474841,92475884,92479277,92483255,92487196,92490493,92504794,92506442,92507575,92508113,92508728,92510050,92514920,92531748,92534578,92537366,92573922	92454539,92455643,92456431,92461252,92468990,92470345,92474961,92475994,92479421,92483337,92487318,92490595,92504897,92506522,92507666,92508205,92508890,92510162,92515042,92531917,92534785,92537550,92574019
ENST00000678674.1	2324	37287	34963	42315745,42316789,42317182,42322285,42323004,42323260,42323573,42324711,42324963,42326116,42329410,42329554,42329747,42331472,42333673,42333891,42337435,42337763,42338731,42345559,42346569,42348389	42315800,42316901,42317224,42322494,42323143,42323354,42323625,42324846,42325061,42326199,42329457,42329647,42329776,42331531,42333765,42334049,42337586,42337857,42338812,42345657,42346713,42348516
ENST00000678675.1	2575	11687	9112	26192516,26193251,26193575,26195847,26196401,26196557,26196807,26197315,26197622,26197831,26200572	26192577,26193373,26193694,26195909,26196481,26196658,26197017,26197461,26197732,26197866,26200577
ENST00000678676.1	7625	18472	10847	42182881,42187398,42187906,42188934,42191372,42193114	42182890,42187572,42188016,42189071,42191414,42193185
ENST00000678677.1	2429	103796	101367	119688232,119690151,119697659,119697976,119700745,119701624,119701850,119704363,119708179,119710251,119710540,119712178,119713213,119713468,119714197,119718245,119718699,119720478,119721309,119728502,119730495,119734164,119735160,119742411,119752050,119757371,119758591,119760939,119767087,119770785,119772770,119775786,119776358,119776672,119782518,119783908,119784960	119688255,119690454,119697838,119698054,119700825,119701752,119701958,119704455,119708318,119710386,119710620,119712249,119713294,119713648,119714334,119718409,119718816,119720585,119721449,119728606,119730630,119734357,119735357,119742464,119752247,119757545,119758700,119761055,119767182,119770910,119772910,119775839,119776408,119776842,119782637,119784051,119785022
ENST00000678678.1	1154	7168	6014	119906909,119912704	119906916,119912810
ENST00000678679.1	177	116523	116346	231057026,231061267,231062248,231062506,231066906,231070025,231072189,231075511,231077034,231078659,231079536,231080141,231082883,231083567,231085019,231146240,231153564,231161340,231163635,231165200,231165871,231170566	231057041,231061310,231062321,231062675,231067111,231070168,231072415,231075571,231077162,231078747,231079614,231080314,231082994,231083763,231085114,231146356,231153666,231161509,231163727,231165286,231166017,231170712
ENST00000678680.1	0	1335	1335	81693654,81694815	81693752,81694853
ENST00000678682.1	0	8543	8543	70100208,70108546	70100297,70108604
ENST00000678683.1	4279	5928	1649	56073090,56073695,56074060,56074381	56073272,56073768,56074159,56074383
ENST00000678684.1	21259	28518	7259	74207724,74208569,74209942,74211199,74211741,74214079	74207826,74208721,74210049,74211291,74211866,74214242
ENST00000678686.1	15321	15631	310	119784867	119785022
ENST00000678688.1	30	49071	49041	41469147,41499726,41507791,41511876,41515377,41515767,41517297	41469182,41499862,41508049,41511968,41515535,41515917,41517328
ENST00000678689.1	37	9801	9764	32222442,32222538,32224034,32224410,32226171,32226403,32228499,32228727,32229135,32230927,32231260	32222444,32222630,32224121,32224475,32226320,32226530,32228609,32228816,32229208,32231019,32231290
ENST00000678690.1	28	1321	1293	54280808,54281795	54280822,54281941
ENST00000678692.1	1305	2654	1349	42232099,42232496,42233110	42232149,42232594,42233205
ENST00000678696.1	5230	7220	1990	58782075	58783070
ENST00000678697.1	2573	11650	9077	26192516,26193251,26193575,26195847,26196401,26196557,26196807,26197315,26197622,26200572	26192577,26193373,26193694,26195909,26196481,26196658,26197017,26197461,26197732,26200577
ENST00000678698.1	12498	74688	62190	107936297,107937093,107939989,107951226,107952009,107953530,107955467,107959249,107959691,107960445,107961206,107961549,107962905,107964552,107972992,107974986,107975234,107975689,107978047,107980609,107986022,107986175,107994887	107936373,107937277,107940358,107951322,107952223,107953754,107955630,107959480,107959834,107960649,107961329,107961676,107963063,107964687,107973071,107975098,107975413,107975877,107978167,107980811,107986085,107986363,107994898
ENST00000678699.1	103733	191453	87720	155439020,155440503,155459797,155477886,155521100	155439068,155440593,155459898,155482449,155521519
ENST00000678701.1	1237	37607	36370	32901570,32908368,32910223,32911448,32911886,32919885,32920245,32922257,32922640,32923585,32925871,32928094,32929822,32932515,32935492	32901635,32908534,32910455,32911670,32912124,32920084,32920385,32922346,32922735,32923740,32926109,32928264,32930044,32932600,32935558
ENST00000678702.1	291	3889	3598	73517810,73518030,73518354,73518698,73518932,73519337,73519883	73517934,73518264,73518610,73518848,73519228,73519516,73520026
ENST00000678703.1	288	3877	3589	73517810,73518030,73518354,73518698,73518932,73519337,73519883	73517934,73518264,73518610,73518848,73519228,73519507,73520026
ENST00000678704.1	51251	80497	29246	107975050,107975230,107975689,107978047,107980609,107986022,107986175,107994887,107998357,108001558,108002849	107975098,107975413,107975877,107978167,107980811,107986085,107986363,107994960,107998492,108001733,108002885
ENST00000678706.1	11347	19987	8640	226881908,226883705,226885538,226888091,226888829,226889758	226882048,226883919,226885679,226888158,226889049,226889762
ENST00000678710.1	1110	6220	5110	66564590,66564887,66565671,66565831,66566022,66566291,66567246,66567444,66567984,66568274	66564648,66565006,66565751,66565927,66566167,66566404,66567321,66567662,66568082,66568486
ENST00000678711.1	22	13400	13378	32222442,32222538,32224034,32224410,32226171,32226403,32228499,32228727,32229135,32230927,32234424	32222444,32222630,32224121,32224475,32226320,32226530,32228609,32228816,32229208,32231019,32234679
ENST00000678712.1	609	15301	14692	206010183,206012508,206013772,206015931,206021049,206022150,206022901,206023724	206010347,206012649,206013894,206016130,206021167,206022267,206023057,206023791
ENST00000678713.1	0	1260	1260	49489863,49490232,49490480,49490779	49489922,49490301,49490576,49490839
ENST00000678714.1	5	12321	12316	1900655,1904216,1912091	1901251,1904378,1912152
ENST00000678715.1	2172	88166	85994	92454444,92455576,92456359,92461191,92463731,92465676,92468879,92470254,92474841,92475884,92478645,92483255,92487196,92490493,92504794,92506442,92507575,92508113,92508728,92510050,92514920,92531748,92534578,92537366	92454539,92455643,92456431,92461252,92464003,92465843,92468990,92470345,92474961,92475994,92478789,92483337,92487318,92490595,92504897,92506522,92507666,92508205,92508890,92510162,92515042,92531917,92534785,92537525
ENST00000678716.1	17515	114737	97222	30639819,30643316,30649528,30650565,30653489,30670256,30673257,30673924,30674984,30694773,30700188,30702296,30705823,30707990,30715924,30719325,30721884,30722494,30734790,30735586	30639864,30643405,30649583,30650650,30653588,30670395,30673347,30673997,30675065,30694869,30700258,30702375,30705885,30708065,30715977,30719377,30721917,30722559,30734858,30735609
ENST00000678718.1	0	1726	1726	64474230,64475640	64474390,64475718
ENST00000678720.1	598	34818	34220	148978973,148981355,148983620,148991010,148994421,148997264,148998400,149000423,149000722,149005393,149007963,149010135,149011570	148978990,148981561,148983766,148991198,148994538,148997340,148998509,149000524,149000782,149005464,149008067,149010351,149011676
ENST00000678721.1	19673	30453	10780	169604042,169604187,169606039,169607104,169608671,169614402	169604102,169604261,169606146,169607148,169608758,169614426
ENST00000678722.1	0	861	861	102368218,102368819	102368454,102368831
ENST00000678723.1	0	40753	40753	67154024,67158447,67158991,67161811,67163732,67164391,67172416,67175296,67177680,67179863,67190650,67192689,67193464	67154136,67158596,67159137,67161915,67163798,67164508,67172555,67175436,67177726,67179926,67190759,67192803,67193468
ENST00000678724.1	58	6553	6495	49024383,49024495,49024659,49024896,49025126,49025995,49026324,49026519,49026687,49026960,49027710,49028431,49028758,49029253	49024404,49024578,49024802,49025040,49025269,49026066,49026419,49026609,49026886,49027047,49027916,49028532,49028806,49029350
ENST00000678726.1	0	1954	1954	151795479,151797289	151795575,151797313
ENST00000678727.1	6669	24518	17849	78927727,78931451,78932372,78934978,78935680,78937318,78939140,78944891	78927781,78931506,78932458,78935082,78935750,78937423,78939171,78944981
ENST00000678728.1	21	48900	48879	67064399,67074243,67076482,67086007,67093543,67095293,67103037,67105905,67111972	67064496,67074351,67076581,67086110,67093641,67095732,67103135,67105975,67112069
ENST00000678730.1	121	17243	17122	38997064,39007886,39013965	38997160,39007983,39013979
ENST00000678731.1	1330	8589	7259	74207724,74208569,74209942,74211199,74211741,74214079	74207826,74208721,74210049,74211291,74211866,74214242
ENST00000678733.1	0	10485	10485	131510387,131511337,131512041,131515426,131518445,131518837,131519389,131520080	131510415,131511467,131512136,131515522,131518537,131518957,131519486,131520147
ENST00000678737.1	692	36987	36295	239990035,240005210,240007316,240011617,240014739,240018553,240021197,240022172,240025227	239990182,240005295,240007370,240011696,240014860,240018639,240021412,240022340,240025301
ENST00000678738.1	0	2310	2310	64466901,64468876	64467082,64468953
ENST00000678739.1	1028	1414	386	131504219,131504454	131504340,131504469
ENST00000678741.1	4420	58708	54288	61482413,61482957,61483937,61485768,61488165,61488588,61490642,61492035,61492325,61492567,61492915,61493894,61495455,61496879,61498673,61498865,61499713,61501996,61502249,61522611,61526420,61533772	61482426,61483091,61484105,61485962,61488271,61488771,61490776,61492198,61492481,61492748,61493053,61494091,61495613,61497007,61498792,61498913,61499894,61502040,61502310,61522683,61526521,61533897
ENST00000678742.1	0	3325	3325	102376935,102379853	102377140,102379954
ENST00000678743.1	1837	26346	24509	41466142,41467734,41468396,41470648,41471806,41473325,41476577,41479172,41480476,41488394,41489507	41466153,41467886,41468538,41470743,41471981,41473496,41476620,41479282,41480602,41488513,41489507
ENST00000678744.1	10	19627	19617	67074253,67076482,67086007,67093548	67074351,67076581,67086110,67093559
ENST00000678745.1	6862	10372	3510	41394332,41394859,41396487	41394358,41395044,41397059
ENST00000678746.1	7101	8180	1079	66536095,66536964	66536199,66537017
